task_name,task_description,label,text
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Being exposed to the sun for two hours"" kills the 2019 coronavirus."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Detroit has ¡°2,503 dead people registered¡± including ¡°one voter born in 1823.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We're spending millions for each individual"" held at Guantanamo Bay, Cuba."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Overdosing is now the number one accidental killer in our Commonwealth.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"For Cabinet posts, ""I have the best voting record against Trump nominees of anyone else running for president"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Republican election challengers were unfairly barred from observing absentee ballot processing and counting in Detroit.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says people convicted of felonies or under restraining orders ""can buy a firearm without going through a background check."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The ¡°average tax¡± for billionaires is ¡°about 3%,¡± which is ¡°a lower tax than a schoolteacher or a firefighter."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°For the first time, the Honor Guard soldiers that march at the Tomb of the Unknown Soldier in Arlington Cemetery have been issued live ammunition.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""New data shows in-person learning isn't driving spikes in cases."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""He even supports putting a female inmate in shackles during childbirth."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"In May, Wisconsin had its own test of mask effectiveness, when ""we went from masks, to no masks, and there (was) no significant difference in cases."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""While he was president, President Trump never encouraged Americans to get vaccinated."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°In Chicago, Covid-19 actually LOWERED the death rate.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We heard from the Department of Homeland Security ... that this was probably the most secure election that¡¯s ever been run in the United States.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Six justices"" on the U.S. Supreme Court have been ""confirmed in presidential election years since 1912."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Fleeing Syria, ""a million children are now refugees."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°In Texas, the power companies have automatically raised the temperature of people's thermostats in the middle of a heatwave without their permission."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,President Donald Trump ¡°put a hold on ALL EVICTIONS through December.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Americans who worked through the pandemic are being paid up to $26,000 by qualifying for the Employee Retention Credit.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The CDC said it ¡°made a mistake¡± and reduced its count of Florida COVID-19 cases from 90,000 to 11,000."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,A congressional laundry closed due to the partial government shutdown.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°One of the first nurses to receive the vaccine in AL is now dead.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says ¡°Biden wants a nationwide lockdown to combat a virus that has a 99%+ survival rate.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Since 2008, Gwinnett County¡¯s population has grown 15 percent, while the county government staff has increased only 1 percent."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Biden Department of Justice ¡°would use the FBI to target parents who speak out against critical race theory.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°Iran has stockpiled 10 times as much enriched uranium as it had¡± in 2016.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Scott Walker's ""listening sessions"" are ""invite-only and excluding the press."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°All¡± Americans in Afghanistan who ¡°have wanted to come out have come out.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°75% of Republicans have been vaccinated¡± against COVID-19 in Illinois.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,It¡¯s not currently ¡°legal for a New York state student to have a glass of fresh whole milk.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Trump has won the election with 294 electoral votes.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°If Biden wins the election, there are people out there planning on mass murdering poc and lbgtq+ people. Please stay inside during the election and a few days after.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Witnesses have been part of ""every other impeachment trial the Senate has ever had."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The black unemployment rate (has) increased since the recovery has begun."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Cargo ships ¡°can¡¯t get into port¡± because of Donald Trump¡¯s executive order 13959.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°We have a record 9.3 million job openings in the U.S.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The CDC may have to stop calling COVID-19 an ¡®epidemic¡¯ due to a remarkably low death rate.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°(Pfizer) says do not breastfeed. Baby formula shortages everywhere. Gates promotes brand new artificial breast milk technology. All within less than a 2 week period. ¡­Nothing to see here."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says that shutdowns are ¡°ineffective¡± and that we now know that COVID-19 is not commonly spread ¡°by someone going to work.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Got the old killdozer loaded up heading for Ottawa.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"An image shows that ¡°following his resignation, Boris Johnson has escaped to the sea.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says 74% of people in Texas are ""crammed into 4% of the land."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says it shows a ¡°DNC Group¡± teaching ¡°ILLEGAL VOTING in Arizona.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"After the shootings of Dallas policemen, ""nearly 500 people applied in just 12 days."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Illinois ¡°received $5.1 billion at an elementary school there that used it for equity and diversity.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°You are 17 times more likely to go to the hospital if you¡¯re not vaccinated, 20 times more likely to die.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Executive Order 14067 will allow the federal government to ¡°turn on and turn off your money.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"$2,000 stimulus checks were due on Jan. 19."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Video shows Seattle police in uniform ¡°vandalizing¡± a building ¡°to frame protesters.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A wind turbine ¡°could never generate as much energy as was invested in building it.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Sunday was never used before as a voting day in Georgia.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""80% of people taking the Moderna vaccine had significant side effects, via Bill Gates."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Centers for Disease Control and Prevention has amassed the ¡°largest collection of human data in history¡± through COVID-19 PCR tests.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Michigan just refused to certify the election results!¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Congress ""is bewildered at the scope and reach of our spying apparatus"" but in 2008 and 2012 ""explicitly rejected an amendment calling for more disclosure."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Nancy Pelosi ¡°almost burst out into laughter¡± at the Tsitsernakaberd Armenian Genocide Memorial Complex in Yerevan.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Pot today is not the weed baby boomers were smoking."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Instagram¡¯s ""precise location"" feature can be used by criminals to target victims."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Wisconsin¡¯s in-person election has caused a ¡°surge¡± in new coronavirus cases
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Civics Secures Democracy Act ¡°would allow the Biden administration to buy off states with $6 billion¡± if they adopt critical race theory.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Ron Johnson has voted against funding for law enforcement and recently opposed a plan to recruit and train new officers """
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The United Nations¡¯ ¡°new world order¡± agenda will create one world government with one world military and the end of national sovereignty.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Alexandria Ocasio-Cortez ¡°says that all young people want to be socialists.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says Republican U.S. Sen. Ron Johnson ¡°called climate change ¡®bull----¡¯ during a record heatwave¡± and ¡°raked in over $700k in fossil fuel cash.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""More than half of women under 30 who give birth do so outside of marriage..."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Joe Biden confirmed his plan to abolish the entire U.S. oil industry.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A yearbook photo shows Mark Kelly dressed as Adolf Hitler.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Ukrainian civilian fleeing Kyiv captures footage of downed Russian tie fighter."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Val Demings ""called abolishing the police 'thoughtful.'"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The Green New Deal would require that 99% of homes in the country be torn down and rebuilt more ¡®energy efficient¡¯ over a ten year period.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ¡°nearly half your paycheck.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Report finds increased risk of spontaneous abortion following COVID-19 vaccination during pregnancy¡± after correcting ¡°major error¡± in CDC study."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Government imposed lockdowns do NOT reduce [COVID-19] cases or stop spikes.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Joe Biden received a sudden influx of 138,339 votes in Michigan while Donald Trump received none."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says the U.S. Senate is ¡°dominated by millionaires¡± and that he is ¡°not one of them.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Vietnamese is the third most commonly spoken language in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""If you're a black woman, you're 320% more likely to die from complications in childbirth."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We are spending more on affordable housing than we're spending on Dix Park right now."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""More people now die in Wisconsin from drug overdoses than car crashes."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Republican state senators¡± who started an audit of 2020 election results in Maricopa County are ¡°exposing this fraud.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The coronavirus can¡¯t be so dangerous because there are no biohazard bins for COVID-19 masks and gloves.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Texas legislators have filed voucher proposals in every legislative session since 1995, but all of them have failed to become law."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""More than three women per day lose their lives at the hands of their partners."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""(M)ore Georgians have jobs than at any other time since October 2008."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""2,809 Dead Babies in VAERS Following COVID Shots as New Documents Prove Pfizer, the FDA, and the CDC Knew the Shots Were Not Safe for Pregnant Women"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""More women are graduating from college now than men."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Images that show a 90-year-old UK woman receiving the Pfizer COVID-19 vaccine appeared online in a CNN news story in October.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Our trade deficit in goods reached nearly ¡­ $800 billion last year alone."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is ""not constitutional."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""I think I received more votes in the Democratic primary than any governor in history."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Sometimes I was the only 'no' vote on the entire board."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""British data show the COVID shots are an abysmal failure, as COVID infection rates in the U.K. are higher among the ¡®fully vaccinated¡¯ in all adult cohorts.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The number of terrorists out there"" has doubled."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Over 240,000 'unverified' ballots have already been sent out in Pennsylvania, a total mess. The Democrats are playing games again.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""President Biden confirm(ed) everyone will receive their $1k gas checks this week!!"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""AirPods are essentially microwaving your brain.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Backyard chicken flocks have stopped laying eggs, and the feed is responsible."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A video from British public broadcaster BBC shows the network was part of a 9/11 conspiracy.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""South Florida ranks No. 1 in the gap between wages and housing."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°One man was actually killed¡± during 2020 protests of police brutality in Raleigh
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says U.S. Rep. Sean Casten ¡°demanded the impeachment of the Republican President before the Mueller report was even released.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Georgia¡¯s CRCT ""set some of the lowest expectations for student proficiency in the nation."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says House candidate Jon Hoadley voted to defund the police
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Nancy Pelosi ordered a 220-seat Boeing 757 to fly to her home state, costing taxpayers nearly $5.8 million annually."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Donald Trump has ""changed his mind"" on abortion."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Republican presidential candidate and Gov. John Kasich has spent 177 days out of state and used $350,000 in taxpayer money on his ""costly campaign."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The coronavirus has seen a ¡°big surge in New Zealand. It's terrible. We don't want that."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Wisconsin (has) the highest infant mortality rate for black babies nationwide."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Rep. Devin Nunes, R-Calif., said ¡°defending Trump is more important than the United States.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a 2010 Rockefeller Foundation report shows the COVID-19 pandemic and the international response were ¡°meticulously planned at least 10 years ago.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Trump proposed enacting the largest tax increase in American history."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A $15-per-hour minimum wage would raise the price of a Taco Bell burrito to $38.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°You people hate on Trump but he put on a child protective force that found over 300 missing kids in less than 30 days.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Chris Rock apologized after 94th Academy Awards, saying, ¡°Last night I crossed a line that I shouldn¡¯t have and paid the enormous price of my reputation as a renown comedian.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Photo shows a ¡°massive¡± crowd at a Trump rally in Wisconsin on Aug. 5, 2022."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Since Trump labeled ANTIFA a terrorist organization their rights were stripped by the Patriot Act which states if someone is labeled a terrorist they are not afforded due process.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Black Lives Matter protest at Iowa Capitol was an ¡°insurrection¡± like that on Jan. 6 at the U.S. Capitol.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°McDonald¡¯s (makes) you all sign noncompete contracts that you cannot go across town to try to get a job at Burger King.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"A patch on law enforcement officers in Portland is for ¡°ZTI solutions, a PRIVATE contractor.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Unvaccinated people ¡°are making the vaccinated people sick and die, but the unvaccinated people are not dead or sick.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Fox News uses photo of a married couple promoting ¡®traditional marriage¡¯ and the photo is actually of a same-sex couple."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°It¡¯s not that there is no evidence the election was stolen, but that no court had the guts to HEAR the evidence. They dismissed the cases, NOT the evidence.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The price of gas is ¡°down from over $5 when I took office.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Since 2008, U.S. crude oil output has increased by over 80 percent, an increase of over 4 million barrels a day. That is the fastest increase in U.S. history."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Migrant mother and ¡®crying girl¡¯ on Time cover never separated."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°You couldn¡¯t buy a cannon when, in fact, the Second Amendment passed."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We've had Muslims in America since George Washington."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says President Franklin Delano Roosevelt ""felt there wasn¡¯t a need in the public sector to have collective bargaining because the government is the people."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Dead people always vote Democrat."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Deceased Ukrainian fighter pilot Col. Oleksandr Oksanchenko was the ¡°Ghost of Kyiv.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a Washington Post headline and graphic about COVID-19 deaths are misleading.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Amazon is ¡°running a promotion and giving away random packages for just $1!¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"To qualify for Ohio SNAP benefits, ¡°now a family of 3 can make up to $3,660 a month and it used to be $2,700, so it¡¯s gone up almost $1,000 a month.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Florida has had 119 hurricanes since 1850,¡± yet experts are saying ¡°the last one was due to climate change."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A study ¡°showed that over 1 million people in North Carolina have now been exposed to the virus.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Sen. Mark Kelly voted ¡°for benefits to illegals.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Gilbert Gottfried died from the COVID-19 vaccine.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says ""Danny Tarkanian ¡­ wants to defund Planned Parenthood and would outlaw a woman's right to choose, even in cases of rape or incest."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Dr. Anthony Fauci in an email ""advises a family member to use (hydroxychloroquine) and antibiotic therapy, the same evening in which in a press conference he attacked (President Donald Trump) on the usefulness of (hydroxychloroquine) to fight the virus.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The Biden-Harris administration ""wants to hand out $450,000 to illegal immigrants."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Same-day voter registration ""does not allow election officials to verify the validity and accuracy of voter information."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""I would do press events in May, I would never be asked about coronavirus.''"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""For only the second time since 2000, there are more job openings than Americans who are unemployed."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Images of Plymouth Rock prove sea levels are not rising.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"In Ohio, ¡°there are 75,000 acres of farmland, fertile farmland, that are all now being poured down with acid rain.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The Biden administration ¡°halted deportations for all illegal aliens ¡ª murderers, rapists, terrorists, MS-13 gang members are not being deported."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""90,000 Californians are unsheltered and homeless."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Detroit election worker trainings ¡°reveal the mechanisms of the planned theft of the election¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says he is the ""ranking member"" of the House select committee investigating the Jan. 6 attack on the U.S. Capitol."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Mail-in voting requires no signature verification.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°That 5% (wealth tax) starts at $159,000 per family.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The president referred to the Syrian opposition just a few months ago as pharmacists and doctors, and so on."""
